Name,Date,City,State,Score,Raw Url,Url
Coalfire,3/18/2021 18:00,Chicago, IL,7.4,https://onebite.app/restaurant/coalfire-chicago-il-fffe631f/review/147c1e88-a672-4554-9ca3-7f286a815b8d,https://onebite.app/restaurant/coalfire-chicago-il-fffe631f
Barnaby's of Northbrook,3/17/2021 18:00,Northbrook, IL,7.8,https://onebite.app/restaurant/barnabys-of-northbrook-northbrook-il-8c936ae3/review/78879581-cf16-49b5-a574-bdb2c0d402ed,https://onebite.app/restaurant/barnabys-of-northbrook-northbrook-il-8c936ae3
Salerno's On Tap | Pizzeria ...,3/16/2021 18:00,Chicago, IL,7.1,https://onebite.app/restaurant/salernos-on-tap-or-pizzeria-and-sports-bar-chicago-il-c931a663/review/ecafe142-dad6-4eb3-8a67-ff62d86a11d2,https://onebite.app/restaurant/salernos-on-tap-or-pizzeria-and-sports-bar-chicago-il-c931a663
Chicago Pizza and Oven Grind...,3/15/2021 18:00,Chicago, IL,7.1,https://onebite.app/restaurant/chicago-pizza-and-oven-grinder-company-chicago-il-9ce1e937/review/d9f3145c-1bbb-48fa-aa75-09469fe1f26b,https://onebite.app/restaurant/chicago-pizza-and-oven-grinder-company-chicago-il-9ce1e937
Art of Pizza on State Street,3/12/2021 18:00,Chicago, IL,7.6,https://onebite.app/restaurant/art-of-pizza-on-state-street-chicago-il-d77e581c/review/73042372-2e6f-42d3-83a1-5f9f4d85e569,https://onebite.app/restaurant/art-of-pizza-on-state-street-chicago-il-d77e581c
Craft Pizza,3/11/2021 18:00,Chicago, IL,7.7,https://onebite.app/restaurant/craft-pizza-chicago-il-896f1689/review/d08499ee-9b0f-4d3f-84cd-8925c40ec6cf,https://onebite.app/restaurant/craft-pizza-chicago-il-896f1689
Piece Brewery,3/10/2021 18:00,Chicago, IL,7.1,https://onebite.app/restaurant/piece-brewery-chicago-il-53fc1f1b/review/e9177c0a-3a8f-4887-9550-26ff276e9017,https://onebite.app/restaurant/piece-brewery-chicago-il-53fc1f1b
Harry's Pizzeria - Design Di...,3/9/2021 18:00,Miami, FL,7.1,https://onebite.app/restaurant/harrys-pizzeria-design-district-miami-fl-78f7684f/review/b8b7ba71-52e9-4183-964a-63f9789a5a84,https://onebite.app/restaurant/harrys-pizzeria-design-district-miami-fl-78f7684f
Pizza Rustica,3/8/2021 18:00,Miami Beach, FL,6.8,https://onebite.app/restaurant/pizza-rustica-miami-beach-fl-c103e822/review/1c0c66b4-b6d5-4ede-9c5f-78b22c3f14f4,https://onebite.app/restaurant/pizza-rustica-miami-beach-fl-c103e822
Pizzette Miami,3/5/2021 18:00,Miami Beach, FL,7.9,https://onebite.app/restaurant/pizzette-miami-miami-beach-fl-886fc4fc/review/234040f0-0c7c-4d62-977d-aaad75298838,https://onebite.app/restaurant/pizzette-miami-miami-beach-fl-886fc4fc
Amarone,3/4/2021 18:00,North Miami, FL,7.5,https://onebite.app/restaurant/amarone-north-miami-fl-9c7a2682/review/d5844385-5162-4115-9883-ee78f5727f53,https://onebite.app/restaurant/amarone-north-miami-fl-9c7a2682
Outta Hand Pizza,3/3/2021 18:00,Westfield, NJ,7.2,https://onebite.app/restaurant/outta-hand-pizza-westfield-nj-bb28e469/review/768f1958-60fb-4635-932d-a2d60fde2529,https://onebite.app/restaurant/outta-hand-pizza-westfield-nj-bb28e469
Capri Pizza,3/2/2021 18:00,Kenilworth, NJ,7.2,https://onebite.app/restaurant/capri-pizza-kenilworth-nj-4e54955f/review/57da6387-fffc-4d47-9f9c-8a681ead1343,https://onebite.app/restaurant/capri-pizza-kenilworth-nj-4e54955f
Three Guys From Italy,3/1/2021 18:00,Kenilworth, NJ,7.4,https://onebite.app/restaurant/three-guys-from-italy-kenilworth-nj-f18d2741/review/12380ccf-9452-40ee-a61b-13d93cd8b5a3,https://onebite.app/restaurant/three-guys-from-italy-kenilworth-nj-f18d2741
Brooklyn Pizza,2/26/2021 18:00,Short Hills, NJ,7.9,https://onebite.app/restaurant/brooklyn-pizza-short-hills-nj-64da6d48/review/a11fd583-aa38-4454-9220-b7c4c42244e5,https://onebite.app/restaurant/brooklyn-pizza-short-hills-nj-64da6d48
ARTIE'S,2/25/2021 18:00,Maplewood, NJ,7.4,https://onebite.app/restaurant/arties-maplewood-nj-1b8aacec/review/b1d4d921-1038-436c-8fa6-4158a9e56b74,https://onebite.app/restaurant/arties-maplewood-nj-1b8aacec
Reservoir,2/24/2021 18:00,South Orange, NJ,7.6,https://onebite.app/restaurant/reservoir-south-orange-nj-3b451526/review/262f9668-d42a-45f3-8e72-a17b214d6ed2,https://onebite.app/restaurant/reservoir-south-orange-nj-3b451526
Frank's Pizzeria,2/23/2021 18:00,Newark, NJ,6.8,https://onebite.app/restaurant/franks-pizzeria-newark-nj-6237315b/review/012ce34c-526b-4fe9-959a-e102c421e51c,https://onebite.app/restaurant/franks-pizzeria-newark-nj-6237315b
Miami's Best Pizza,2/22/2021 18:00,Coral Gables, FL,6.6,https://onebite.app/restaurant/miamis-best-pizza-coral-gables-fl-14221c05/review/29cdd2f0-510c-4010-8d18-22479048929d,https://onebite.app/restaurant/miamis-best-pizza-coral-gables-fl-14221c05
Terre Del Sapore,2/19/2021 18:00,Coral Gables, FL,7.3,https://onebite.app/restaurant/terre-del-sapore-coral-gables-fl-491e2e5e/review/24a517cd-9347-4a95-87f8-ff5da9981375,https://onebite.app/restaurant/terre-del-sapore-coral-gables-fl-491e2e5e
Leo's Pizza,2/18/2021 18:00,Miami, FL,6.7,https://onebite.app/restaurant/leos-pizza-miami-fl-9178c6f9/review/d593e507-c20e-43b2-bb6c-93d86126643f,https://onebite.app/restaurant/leos-pizza-miami-fl-9178c6f9
Apizza Brooklyn Resto + Vino...,2/17/2021 18:00,Miami, FL,7.4,https://onebite.app/restaurant/apizza-brooklyn-resto-vino-coral-gables-miami-fl-6cac0761/review/58640f2a-5cce-41e6-bcfe-437c1217e3fa,https://onebite.app/restaurant/apizza-brooklyn-resto-vino-coral-gables-miami-fl-6cac0761
Pucci's Pizza,2/16/2021 18:00,Miami, FL,6.7,https://onebite.app/restaurant/puccis-pizza-miami-fl-e8c5ee01/review/d2c1587a-6749-4f84-a8d7-b986ab9b83fe,https://onebite.app/restaurant/puccis-pizza-miami-fl-e8c5ee01
New York Pizza & Restaurant,2/15/2021 18:00,Miami, FL,6.7,https://onebite.app/restaurant/new-york-pizza-and-restaurant-miami-fl-04075e66/review/fd525256-f77a-4ddf-a957-6be9ebfd9a76,https://onebite.app/restaurant/new-york-pizza-and-restaurant-miami-fl-04075e66
Ottava Via,2/12/2021 18:00,Detroit, MI,6.8,https://onebite.app/restaurant/ottava-via-detroit-mi-7b3dd82a/review/6ed69512-e6e6-4e20-b0fd-931889fe9abc,https://onebite.app/restaurant/ottava-via-detroit-mi-7b3dd82a
Pie Sci Pizza | Detroit,2/11/2021 18:00,Detroit, MI,7.2,https://onebite.app/restaurant/pie-sci-pizza-or-detroit-detroit-mi-d226099d/review/02de22f0-cb2e-48e2-b9ef-d0e4062c7776,https://onebite.app/restaurant/pie-sci-pizza-or-detroit-detroit-mi-d226099d
Crispelli’s Bakery & Pizzeri...,2/10/2021 18:00,Berkley, MI,7.3,https://onebite.app/restaurant/crispellis-bakery-and-pizzeria-berkley-berkley-mi-6c939eba/review/43277738-a2f4-4e18-9283-3bf012c78059,https://onebite.app/restaurant/crispellis-bakery-and-pizzeria-berkley-berkley-mi-6c939eba
Fredi The PizzaMan,2/8/2021 18:00,Melvindale, MI,8.7,https://onebite.app/restaurant/fredi-the-pizzaman-melvindale-mi-4bdbab45/review/7191e4c9-9c04-41dc-9864-ad3fb8ec58b0,https://onebite.app/restaurant/fredi-the-pizzaman-melvindale-mi-4bdbab45
Alibi of Troy,2/7/2021 15:00,Troy, MI,6.9,https://onebite.app/restaurant/alibi-of-troy-troy-mi-9bc19628/review/63bf1fb9-fd02-43fe-8aed-e3908111bd78,https://onebite.app/restaurant/alibi-of-troy-troy-mi-9bc19628
Detroit Style Pizza Co. Pizz...,2/5/2021 18:00,St Clair Shores, MI,8.1,https://onebite.app/restaurant/detroit-style-pizza-co-pizzeria-st-clair-shores-mi-5031afdf/review/2ba54694-9a49-46a7-943b-6a3c9d3da2b9,https://onebite.app/restaurant/detroit-style-pizza-co-pizzeria-st-clair-shores-mi-5031afdf
Green Lantern Pizza,2/4/2021 18:00,Madison Heights, MI,6.2,https://onebite.app/restaurant/green-lantern-pizza-madison-heights-mi-b7fe0370/review/c005af96-7a24-48cf-b35d-cca2d2541d99,https://onebite.app/restaurant/green-lantern-pizza-madison-heights-mi-b7fe0370
Joe's Pizza NYC,2/3/2021 18:00,Ann Arbor, MI,7.7,https://onebite.app/restaurant/joes-pizza-nyc-ann-arbor-mi-c06decee/review/dc14fcc1-df8b-4714-9cf1-0723b8562fc8,https://onebite.app/restaurant/joes-pizza-nyc-ann-arbor-mi-c06decee
NeoPapalis,2/2/2021 18:00,Ann Arbor, MI,7.3,https://onebite.app/restaurant/neopapalis-ann-arbor-mi-7e2c33c5/review/265b2265-332b-4b5f-9123-e89c20662dcb,https://onebite.app/restaurant/neopapalis-ann-arbor-mi-7e2c33c5
Cloverleaf Bar & Restaurant,2/1/2021 18:00,Eastpointe, MI,7.5,https://onebite.app/restaurant/cloverleaf-bar-and-restaurant-eastpointe-mi-d9131b34/review/797ff25b-316c-4c97-b070-ef24c09be51c,https://onebite.app/restaurant/cloverleaf-bar-and-restaurant-eastpointe-mi-d9131b34
Bell's Greek Pizza,1/29/2021 18:00,East Lansing, MI,6.9,https://onebite.app/restaurant/bells-greek-pizza-east-lansing-mi-855462cc/review/c10c27b0-c44d-4765-80a9-28fa84d05dec,https://onebite.app/restaurant/bells-greek-pizza-east-lansing-mi-855462cc
Georgio's Pizza,1/28/2021 18:00,East Lansing, MI,6.8,https://onebite.app/restaurant/georgios-pizza-east-lansing-mi-b739d8bd/review/9c835693-22f9-4b17-a39a-2c00759e8572,https://onebite.app/restaurant/georgios-pizza-east-lansing-mi-b739d8bd
Detroit Frankie's Wood Fired...,1/27/2021 18:00,Lansing, MI,7.5,https://onebite.app/restaurant/detroit-frankies-wood-fired-brick-oven-lansing-mi-e3ba6840/review/027939d4-59f2-4ddb-99d0-191aca146672,https://onebite.app/restaurant/detroit-frankies-wood-fired-brick-oven-lansing-mi-e3ba6840
Deluca's Restaurant,1/26/2021 18:00,Lansing, MI,7.3,https://onebite.app/restaurant/delucas-restaurant-lansing-mi-75697c60/review/58ab1f1f-a7c0-4305-8c56-7d110b19438f,https://onebite.app/restaurant/delucas-restaurant-lansing-mi-75697c60
Tomatoes APizza (14 Mile Rd),1/25/2021 18:00,Farmington Hills, MI,7.8,https://onebite.app/restaurant/tomatoes-apizza-14-mile-rd-farmington-hills-mi-246f6154/review/f46dd361-b91c-4d02-bd12-bee29e92a243,https://onebite.app/restaurant/tomatoes-apizza-14-mile-rd-farmington-hills-mi-246f6154
Mootz Pizzeria + Bar,1/22/2021 18:00,Detroit, MI,7.1,https://onebite.app/restaurant/mootz-pizzeria-bar-detroit-mi-dcab4d55/review/aa8b3765-7de8-43a1-bcdb-c72a167a1bbf,https://onebite.app/restaurant/mootz-pizzeria-bar-detroit-mi-dcab4d55
Niki's Pizza,1/21/2021 18:00,Detroit, MI,7.3,https://onebite.app/restaurant/nikis-pizza-detroit-mi-eaf433ce/review/65c18c8a-f8b4-4312-b472-4829b7f7f8ea,https://onebite.app/restaurant/nikis-pizza-detroit-mi-eaf433ce
Supino Pizzeria,1/20/2021 18:00,Detroit, MI,7.5,https://onebite.app/restaurant/supino-pizzeria-detroit-mi-f3c28c13/review/6dee882e-7d40-4ada-ad0e-9e1e60a136d6,https://onebite.app/restaurant/supino-pizzeria-detroit-mi-f3c28c13
Piazza Di Pizza,1/19/2021 18:00,Moonachie, NJ,6.8,https://onebite.app/restaurant/piazza-di-pizza-moonachie-nj-e9366622/review/019a733b-e084-4a52-bd2b-854da886a84e,https://onebite.app/restaurant/piazza-di-pizza-moonachie-nj-e9366622
Café Villa,1/18/2021 18:00,Chatham, NJ,7.1,https://onebite.app/restaurant/cafe-villa-chatham-nj-6a1fc7e6/review/a6b847b3-e3ef-4574-965f-1c355b1a5bba,https://onebite.app/restaurant/cafe-villa-chatham-nj-6a1fc7e6
Calabria Pizzeria & Restaura...,1/15/2021 18:00,Livingston, NJ,8.9,https://onebite.app/restaurant/calabria-pizzeria-and-restaurant-livingston-nj-9f2e9adc/review/01170540-c716-464c-a319-7bf79065ddb7,https://onebite.app/restaurant/calabria-pizzeria-and-restaurant-livingston-nj-9f2e9adc
De Lucia Bakery Buon Pane It...,1/14/2021 18:00,Miami Beach, FL,6.9,https://onebite.app/restaurant/de-lucia-bakery-buon-pane-italiano-miami-beach-fl-874099c8/review/3648a30f-30ed-4850-95f5-1ee278113a5d,https://onebite.app/restaurant/de-lucia-bakery-buon-pane-italiano-miami-beach-fl-874099c8
Fratelli La Bufala - Miami B...,1/13/2021 18:00,Miami Beach, FL,6.8,https://onebite.app/restaurant/fratelli-la-bufala-miami-beach-miami-beach-fl-f5fb4a6b/review/a3c3099d-fd38-4cb0-b157-5f05c6ddf932,https://onebite.app/restaurant/fratelli-la-bufala-miami-beach-miami-beach-fl-f5fb4a6b
Pizza De Miami,1/12/2021 18:00,Miami Beach, FL,4.2,https://onebite.app/restaurant/pizza-de-miami-miami-beach-fl-e1e669bb/review/852717d9-d4bf-4e04-9abf-cf5c34d028cf,https://onebite.app/restaurant/pizza-de-miami-miami-beach-fl-e1e669bb
Giotto Maestro della Pizza,1/11/2021 18:00,Miami Beach, FL,7.8,https://onebite.app/restaurant/giotto-maestro-della-pizza-miami-beach-fl-de9834d9/review/99e446c0-7471-4737-9c73-332f9a185c53,https://onebite.app/restaurant/giotto-maestro-della-pizza-miami-beach-fl-de9834d9
Nino's Restaurant & Pizzeria,1/8/2021 18:00,Lodi, NJ,6.8,https://onebite.app/restaurant/ninos-restaurant-and-pizzeria-lodi-nj-ecea987d/review/13009b44-0ffa-48f1-b845-d500cdee5055,https://onebite.app/restaurant/ninos-restaurant-and-pizzeria-lodi-nj-ecea987d
Lodi Pizza Restaurant,1/7/2021 18:00,Lodi, NJ,7.8,https://onebite.app/restaurant/lodi-pizza-restaurant-lodi-nj-4d7f5faf/review/600a79ef-db40-4e93-a9a2-a90d9f1b8e73,https://onebite.app/restaurant/lodi-pizza-restaurant-lodi-nj-4d7f5faf
Santoni's Pizzeria and Resta...,1/6/2021 18:00,Garfield, NJ,7.3,https://onebite.app/restaurant/santonis-pizzeria-and-restaurant-garfield-nj-e28605f2/review/7f8db48d-30ff-496e-894f-79a58739f95f,https://onebite.app/restaurant/santonis-pizzeria-and-restaurant-garfield-nj-e28605f2
Barcelona's Restaurant & Bar,1/4/2021 18:00,Garfield, NJ,7.4,https://onebite.app/restaurant/barcelonas-restaurant-and-bar-garfield-nj-768b824a/review/d9e93f34-4e42-44d3-a169-4d1dc1320678,https://onebite.app/restaurant/barcelonas-restaurant-and-bar-garfield-nj-768b824a
Ferazzoli's Italian Kitchen,12/30/2020 18:00,Rutherford, NJ,7.4,https://onebite.app/restaurant/ferazzolis-italian-kitchen-rutherford-nj-7b395729/review/7b7a7b0f-3144-44b2-a588-f997761c9963,https://onebite.app/restaurant/ferazzolis-italian-kitchen-rutherford-nj-7b395729
Sac's Place,12/29/2020 18:00,Queens, NY,7.5,https://onebite.app/restaurant/sacs-place-queens-ny-21194423/review/3837f0cb-8ecc-489d-9921-4e06fab21a43,https://onebite.app/restaurant/sacs-place-queens-ny-21194423
Marabella Pizza,12/28/2020 18:00,Queens, NY,7.8,https://onebite.app/restaurant/marabella-pizza-queens-ny-790d489d/review/9e55b9c8-7c7a-44bf-9ba4-f57653fcfb09,https://onebite.app/restaurant/marabella-pizza-queens-ny-790d489d
Roma Pizzeria,12/24/2020 18:00,North Bergen, NJ,7.9,https://onebite.app/restaurant/roma-pizzeria-north-bergen-nj-06fc0828/review/c90d2813-d5f4-41e1-8b6e-eaf847d6acac,https://onebite.app/restaurant/roma-pizzeria-north-bergen-nj-06fc0828
Josie's,12/23/2020 18:00,Lyndhurst, NJ,7.6,https://onebite.app/restaurant/josies-lyndhurst-nj-372b239c/review/e0459499-74d6-43f8-b3ee-99a604de3400,https://onebite.app/restaurant/josies-lyndhurst-nj-372b239c
Nino’s AQ,12/22/2020 18:00,Queens, NY,6.8,https://onebite.app/restaurant/ninos-aq-queens-ny-691ef431/review/93533412-efbe-4e2d-b28c-8a5db8801b5d,https://onebite.app/restaurant/ninos-aq-queens-ny-691ef431
Trattoria L'incontro,12/21/2020 18:00,New York, NY,8.4,https://onebite.app/restaurant/trattoria-lincontro-new-york-ny-f10f3435/review/c233b01c-dbfa-4cf0-a708-51357bf90de4,https://onebite.app/restaurant/trattoria-lincontro-new-york-ny-f10f3435
Aumm Aumm,12/18/2020 18:00,North Bergen, NJ,6.9,https://onebite.app/restaurant/aumm-aumm-north-bergen-nj-3d49a807/review/75f54835-4dc2-4766-bcf2-c59ae4fc5535,https://onebite.app/restaurant/aumm-aumm-north-bergen-nj-3d49a807
Perfect Pizza,12/17/2020 18:00,North Bergen, NJ,8.5,https://onebite.app/restaurant/perfect-pizza-north-bergen-nj-10c70b05/review/4442a8a0-abea-4653-8788-c7139cb35d3c,https://onebite.app/restaurant/perfect-pizza-north-bergen-nj-10c70b05
Tony Novante's Pizza Burgers...,12/16/2020 18:00,Weehawken, NJ,6.8,https://onebite.app/restaurant/tony-novantes-pizza-burgers-and-wings-best-pizza-in-weehawken-weehawken-nj-d3993989/review/39ea57ad-2a24-4197-8696-debc5c5d3198,https://onebite.app/restaurant/tony-novantes-pizza-burgers-and-wings-best-pizza-in-weehawken-weehawken-nj-d3993989
Trattoria Napoli,12/15/2020 18:00,Union City, NJ,6.7,https://onebite.app/restaurant/trattoria-napoli-union-city-nj-0d731364/review/64571a26-2d03-4564-ae9e-85e3d71ca5c7,https://onebite.app/restaurant/trattoria-napoli-union-city-nj-0d731364
Death by Pizza,12/11/2020 18:00,New York, NY,7.4,https://onebite.app/restaurant/death-by-pizza-new-york-ny-c911f708/review/4d53b0dc-b594-40e4-b238-4fd97d0eb964,https://onebite.app/restaurant/death-by-pizza-new-york-ny-c911f708
Pasta by Hudson,12/10/2020 18:00,New York, NY,6.8,https://onebite.app/restaurant/pasta-by-hudson-new-york-ny-469f7c29/review/02323455-6d0d-46cd-a198-adf65488f0ae,https://onebite.app/restaurant/pasta-by-hudson-new-york-ny-469f7c29
Renato's Pizza Masters,12/9/2020 18:00,Jersey City, NJ,8.1,https://onebite.app/restaurant/renatos-pizza-masters-jersey-city-nj-2ed91254/review/8ea989a7-e323-41e2-a1db-21cae4ea768e,https://onebite.app/restaurant/renatos-pizza-masters-jersey-city-nj-2ed91254
Palermo Cafe & Bakery,12/7/2020 18:00,Little Ferry, NJ,7.4,https://onebite.app/restaurant/palermo-cafe-and-bakery-little-ferry-nj-fc401dd7/review/fba0c72d-7fbd-46de-8884-c9fd26cd4417,https://onebite.app/restaurant/palermo-cafe-and-bakery-little-ferry-nj-fc401dd7
Lido Restaurant,12/4/2020 18:00,Hackensack, NJ,8.1,https://onebite.app/restaurant/lido-restaurant-hackensack-nj-24a7ab90/review/c32a29ca-2a34-4b7c-93cb-dc09c441c6d5,https://onebite.app/restaurant/lido-restaurant-hackensack-nj-24a7ab90
Brooklyn's Brick Oven Pizzer...,12/3/2020 18:00,Hackensack, NJ,7.9,https://onebite.app/restaurant/brooklyns-brick-oven-pizzeria-hackensack-nj-fa8cbf8b/review/dcb5ed79-b90e-40da-aea3-b35b89d4b4bb,https://onebite.app/restaurant/brooklyns-brick-oven-pizzeria-hackensack-nj-fa8cbf8b
Curioni's Pizza,12/2/2020 18:00,Lodi, NJ,7.7,https://onebite.app/restaurant/curionis-pizza-lodi-nj-f594ddb3/review/8cd0f1b2-90cb-4fc8-a3b1-f1d939d87df8,https://onebite.app/restaurant/curionis-pizza-lodi-nj-f594ddb3
Urban Tomato,12/1/2020 18:00,Palisades Park, NJ,8.1,https://onebite.app/restaurant/urban-tomato-palisades-park-nj-3e8f1c07/review/5acdf985-4891-4014-9692-fa2558a35b9f,https://onebite.app/restaurant/urban-tomato-palisades-park-nj-3e8f1c07
Napoli Wood Fired Pizza & Ba...,11/30/2020 18:00,Cliffside Park, NJ,7.8,https://onebite.app/restaurant/napoli-wood-fired-pizza-and-bakery-cliffside-park-nj-ef6df545/review/a26f2db5-ba5b-43a2-9154-a21aa99e100e,https://onebite.app/restaurant/napoli-wood-fired-pizza-and-bakery-cliffside-park-nj-ef6df545
Trattoria La Sorrentina,11/27/2020 12:00,North Bergen, NJ,7.5,https://onebite.app/restaurant/trattoria-la-sorrentina-north-bergen-nj-36b653fa/review/b02d6778-c0c9-4e1b-acc9-73f28a28ab06,https://onebite.app/restaurant/trattoria-la-sorrentina-north-bergen-nj-36b653fa
Cesare's Ristorante,11/25/2020 18:00,Bristol, PA,8.1,https://onebite.app/restaurant/cesares-ristorante-bristol-pa-6078fd0d/review/a7bf5138-6274-4c64-8463-c922157abddc,https://onebite.app/restaurant/cesares-ristorante-bristol-pa-6078fd0d
Tony & Joe's Pizzeria,11/24/2020 18:00,Conshohocken, PA,7.3,https://onebite.app/restaurant/tony-and-joes-pizzeria-conshohocken-pa-483dd65d/review/5e2ab654-eb1f-4de5-82e1-783f7010be00,https://onebite.app/restaurant/tony-and-joes-pizzeria-conshohocken-pa-483dd65d
Campus Corner,11/23/2020 18:00,Villanova, PA,6.9,https://onebite.app/restaurant/campus-corner-villanova-pa-d78abed4/review/3923849b-4726-4d3f-b7c6-8b2c369ebb0b,https://onebite.app/restaurant/campus-corner-villanova-pa-d78abed4
Randazzo's Pizzeria,11/19/2020 18:00,Philadelphia, PA,7.4,https://onebite.app/restaurant/randazzos-pizzeria-philadelphia-pa-fd0b7b42/review/27a41e3d-acdd-4231-8b05-20cb5667ab2a,https://onebite.app/restaurant/randazzos-pizzeria-philadelphia-pa-fd0b7b42
Philly Style Pizza and Grill,11/18/2020 18:00,Philadelphia, PA,6.8,https://onebite.app/restaurant/philly-style-pizza-and-grill-philadelphia-pa-adec96cf/review/5611e22c-df80-467a-a818-d3c4e7091df5,https://onebite.app/restaurant/philly-style-pizza-and-grill-philadelphia-pa-adec96cf
Amici Vicinato,11/17/2020 18:00,Lafayette Hill, PA,6.6,https://onebite.app/restaurant/amici-vicinato-lafayette-hill-pa-5dc0431d/review/d425f40c-a686-4904-8eb6-736f186586fe,https://onebite.app/restaurant/amici-vicinato-lafayette-hill-pa-5dc0431d
Café Carmela,11/16/2020 18:00,Philadelphia, PA,7.3,https://onebite.app/restaurant/cafe-carmela-philadelphia-pa-858aa80f/review/4668bb73-c1c5-4d4e-ae8f-406c5834252e,https://onebite.app/restaurant/cafe-carmela-philadelphia-pa-858aa80f
Charlie's Pizzeria,11/12/2020 18:00,Philadelphia, PA,7.6,https://onebite.app/restaurant/charlies-pizzeria-philadelphia-pa-2fe98eba/review/84bfe670-9c2e-4694-b763-878abd8bff7a,https://onebite.app/restaurant/charlies-pizzeria-philadelphia-pa-2fe98eba
Franzone's Pizza,11/11/2020 18:00,Philadelphia, PA,7.4,https://onebite.app/restaurant/franzones-pizza-philadelphia-pa-16297485/review/ec44d819-a0d8-4a87-8305-cb5c5a7db752,https://onebite.app/restaurant/franzones-pizza-philadelphia-pa-16297485
"Maxi's Pizza, Subs and Bar",11/10/2020 18:00,Philadelphia, PA,7.1,https://onebite.app/restaurant/maxis-pizza-subs-and-bar-philadelphia-pa-fc2f5b00/review/e889c17c-552e-4cc8-8718-9dc4189285fd,https://onebite.app/restaurant/maxis-pizza-subs-and-bar-philadelphia-pa-fc2f5b00
PIZZATA PIZZERIA,11/9/2020 18:00,Philadelphia, PA,8.1,https://onebite.app/restaurant/pizzata-pizzeria-philadelphia-pa-1f047fbd/review/ec8d82eb-8bca-4125-920b-d9fa4cad7072,https://onebite.app/restaurant/pizzata-pizzeria-philadelphia-pa-1f047fbd
Goodfellas Pizzeria - Distil...,11/6/2020 18:00,Lexington, KY,7.7,https://onebite.app/restaurant/goodfellas-pizzeria-distillery-lexington-ky-aeeed2d7/review/e60afb77-090a-4a56-b11f-d953ac29f8c6,https://onebite.app/restaurant/goodfellas-pizzeria-distillery-lexington-ky-aeeed2d7
Tony's Famous Tomato Pie,11/4/2020 18:00,Philadelphia, PA,7.3,https://onebite.app/restaurant/tonys-famous-tomato-pie-philadelphia-pa-d1149718/review/e2f8595d-5a38-4aa7-ba86-f37d17362df3,https://onebite.app/restaurant/tonys-famous-tomato-pie-philadelphia-pa-d1149718
Montesini Pizza,11/3/2020 18:00,Philadelphia, PA,7.4,https://onebite.app/restaurant/montesini-pizza-philadelphia-pa-d23e4292/review/373a0f9c-4619-4ce5-813b-1cea7c291700,https://onebite.app/restaurant/montesini-pizza-philadelphia-pa-d23e4292
Gaetano's,10/30/2020 18:00,Clifton Heights, PA,7.8,https://onebite.app/restaurant/gaetanos-clifton-heights-pa-4bca5a2a/review/0da4d88c-26ef-4787-89e0-c18df66ade12,https://onebite.app/restaurant/gaetanos-clifton-heights-pa-4bca5a2a
Imperial Pizza,10/28/2020 18:00,, PA,6.9,https://onebite.app/restaurant/imperial-pizza-pa-bae6246b/review/0ebf2bcb-93e8-4618-a590-0b40ce488c41,https://onebite.app/restaurant/imperial-pizza-pa-bae6246b
Sam’s Boardwalk Style Pizza ...,10/27/2020 18:00,Havertown, PA,7.3,https://onebite.app/restaurant/sams-boardwalk-style-pizza-and-bottle-shop-havertown-pa-2449be05/review/bf3622d8-1518-4d0b-9961-ea6d068a39e7,https://onebite.app/restaurant/sams-boardwalk-style-pizza-and-bottle-shop-havertown-pa-2449be05
Pica's Restaurant of Upper D...,10/26/2020 18:00,, PA,7.8,https://onebite.app/restaurant/picas-restaurant-of-upper-darby-pa-862b0f24/review/a635f3e7-3457-414d-91dd-ef2b5da69926,https://onebite.app/restaurant/picas-restaurant-of-upper-darby-pa-862b0f24
Anthony's Pizza VI,10/23/2020 19:00,Charles Town, WV,4.2,https://onebite.app/restaurant/anthonys-pizza-vi-charles-town-wv-82fcf480/review/d4692ad1-15ba-45b3-985f-0027ce4f8741,https://onebite.app/restaurant/anthonys-pizza-vi-charles-town-wv-82fcf480
Brother's Pizzeria and Itali...,10/23/2020 16:35,Charles Town, WV,5.8,https://onebite.app/restaurant/brothers-pizzeria-and-italian-restaurant-charles-town-wv-a8bc3d26/review/5151bd13-8827-4289-8a99-12e951f5e859,https://onebite.app/restaurant/brothers-pizzeria-and-italian-restaurant-charles-town-wv-a8bc3d26
Circles and Squares,10/22/2020 18:00,Philadelphia, PA,8.2,https://onebite.app/restaurant/circles-and-squares-philadelphia-pa-9d4aa952/review/f155fd4b-4e88-43b7-9415-adbd6e4efe01,https://onebite.app/restaurant/circles-and-squares-philadelphia-pa-9d4aa952
In Riva,10/19/2020 18:00,Philadelphia, PA,6.7,https://onebite.app/restaurant/in-riva-philadelphia-pa-978020b1/review/29731e9e-f756-4c35-b1a8-a5550c4c8235,https://onebite.app/restaurant/in-riva-philadelphia-pa-978020b1
Allegro Pizza and Grill,10/15/2020 18:00,Philadelphia, PA,6.6,https://onebite.app/restaurant/allegro-pizza-and-grill-philadelphia-pa-fa454928/review/6f18d571-785d-4d64-bf80-b450d6d1f604,https://onebite.app/restaurant/allegro-pizza-and-grill-philadelphia-pa-fa454928
Pizza Jawn,10/14/2020 18:00,Philadelphia, PA,8.1,https://onebite.app/restaurant/pizza-jawn-philadelphia-pa-d385384a/review/f62c89d3-d753-43fb-96ff-5c60657f6261,https://onebite.app/restaurant/pizza-jawn-philadelphia-pa-d385384a
